AMC CODE|AMC NAME|BSE SCHEME CODE|SCHEME NAME|SCHEME ISIN|SCHEME TYPE|ASTP TRANSACTION MODE|ASTP IN MINIMUM INSTALLMENT AMOUNT|ASTP IN MAXIMUM INSTALLMENT AMOUNT|ASTP IN MULTIPLIER AMOUNT|ASTP OUT MINIMUM INSTALLMENT AMOUNT|ASTP OUT MAXIMUM INSTALLMENT AMOUNT|ASTP OUT MULTIPLIER AMOUNT|ASTP MINIMUM INSTALLMENT UNITS|ASTP MAXIMUM INSTALLMENT UNITS|ASTP MULTIPLIER UNITS|ASTP MINIMUM INSTALLMENT NUMBERS|ASTP MAXIMUM INSTALLMENT NUMBERS|ASTP Reg IN|ASTP Reg OUT|ASTP FREQUENCY|ASTP DATES|ASTP MINIMUM GAP|ASTP MAXIMUM GAP|ASTP INSTALLMENT GAP|ASTP STATUS|
DSP_MF|DSP MUTUAL FUND|DS156-DR|DSP STRATEGIC BOND FUND - INSTITUTIONAL PLAN - DIVIDEND REINVESTMENT|INF740K01GO9|DEBT|DP|500.00|999999.00|1.00|500.00|999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|WEEKLY||0|60|1|1|
AXISMUTUALFUND_MF|AXIS MUTUAL FUND|AXFXS155-DP-H|AXIS STRATEGIC BOND FUND - HALF YEARLY DIVIDEND PAYOUT|INF846K01BR8|DEBT|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|1.00|6|9999|Y|Y|WEEKLY||0|60|1|1|
HDFCMUTUALFUND_MF|HDFC MUTUAL FUND|TPG|HDFC LONG TERM ADVANTAGE FUND - GROWTH OPTION|INF179K01996|ELSS|DP|500.00|999999999.00|500.00|500.00|999999999.00|500.00|9999999.00|9999999.00|1.00|12|9999|N|Y|WEEKLY||0|60|1|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|ICICI1569-DR-D|ICICI PRUDENTIAL MONEY MARKET FUND - DAILY DIVIDEND REINVESTMENT|INF109K01TY9|DEBT|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28|0|60|1|1|
DSP_MF|DSP MUTUAL FUND|DS170-DR|DSP STRATEGIC BOND FUND - INSTITUTIONAL PLAN - WEEKLY DIVIDEND REINVESTMENT|INF123BSE017|DEBT|DP|500.00|999999.00|1.00|500.00|999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|1|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|ICICI1572-DP-M|ICICI PRUDENTIAL MONEY MARKET FUND - MONTHLY DIVIDEND PAYOUT|INF109K01UC3|DEBT|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|WEEKLY||0|60|1|1|
HDFCMUTUALFUND_MF|HDFC MUTUAL FUND|MILTQ-DP|HDFC HYBRID DEBT FUND - QUARTERLY DIVIDEND - PAYOUT OPTION|INF179K01AC8|DEBT|DP|3000.00|999999999.00|100.00|3000.00|999999999.00|100.00|9999999.00|9999999.00|1.00|2|9999|Y|Y|QUARTERLY|1,5,10,15,20,25|0|90|1|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|ICICI1480-DR-F|ICICI PRUDENTIAL CORPORATE BOND FUND - FORTNIGHTLY DIVIDEND REINVESTMENT|INF109K01CS7|DEBT|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|WEEKLY||0|60|1|1|
DSP_MF|DSP MUTUAL FUND|DS526-DR|DSP ULTRA SHORT FUND - REGULAR PLAN - DIVIDEND REINVESTMENT|INF740K01MK5|DEBT|DP|500.00|999999.00|1.00|500.00|999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|1|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|ICICI1552-DR-A|ICICI PRUDENTIAL LIQUID FUND - ANNUAL DIVIDEND REINVESTMENT|INF109K01VC1|LIQUID|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|4|9999|Y|Y|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28|0|90|1|1|
HDFCMUTUALFUND_MF|HDFC MUTUAL FUND|MYG05|HDFC MULTI-ASSET FUND - REGULAR PLAN - GROWTH|INF179K01AP0|DEBT|DP|3000.00|999999999.00|100.00|3000.00|999999999.00|100.00|9999999.00|9999999.00|1.00|2|9999|Y|Y|QUARTERLY|1,5,10,15,20,25|0|90|1|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|ICICI1481-DR-M|ICICI PRUDENTIAL CORPORATE BOND FUND - MONTHLY DIVIDEND REINVESTMENT|INF109K01CT5|DEBT|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28|0|60|1|1|
DSP_MF|DSP MUTUAL FUND|DS53-DP|DSP LIQUIDITY FUND - WEEKLY DIVIDEND PAYOUT|INF123BSE012|LIQUID|DP|500.00|999999.00|1.00|500.00|999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|WEEKLY||0|60|1|1|
FRANKLINTEMPLETON|FRANKLIN TEMPLETON MUTUAL FUND|F183-GR|FRANKLIN INDIA INDEX FUND NIFTY PLAN-GROWTH|INF090I01890|EQUITY|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|2|9999|Y|Y|QUARTERLY|1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28|0|90|1|1|
HDFCMUTUALFUND_MF|HDFC MUTUAL FUND|PRED-DP|HDFC HYBRID EQUITY FUND - REGULAR PLAN - DIVIDEND PAYOUT|INF179K01AQ8|EQUITY|DP|500.00|999999999.00|1.00|500.00|999999999.00|1.00|9999999.00|9999999.00|1.00|12|9999|Y|Y|WEEKLY||0|60|1|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|ICICI1481-DR-M|ICICI PRUDENTIAL CORPORATE BOND FUND - MONTHLY DIVIDEND REINVESTMENT|INF109K01CT5|DEBT|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|WEEKLY||0|60|1|1|
DSP_MF|DSP MUTUAL FUND|DS53-DR|DSP LIQUIDITY FUND - WEEKLY DIVIDEND REINVESTMENT|INF123BSE014|LIQUID|DP|500.00|999999.00|1.00|500.00|999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|DAILY||0|60|1|1|
FRANKLINTEMPLETON|FRANKLIN TEMPLETON MUTUAL FUND|F218-DP|FRANKLIN INDIA SMALLER COMPANIES FUND-DIVIDEND PAYOUT|INF090I01544|EQUITY|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|2|9999|Y|Y|MONTHLY|1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28|0|60|1|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|251G|ADITYA BIRLA SUN LIFE MIDCAP FUND - GROWTH|INF209K01363|EQUITY|DP|500.00|999999999.00|1.00|500.00|999999999.00|1.00|999999999.00|999999999.00|999999999.00|6|9999|Y|Y|MONTHLY|1,7,10,15,20,28|0|60|1|1|
SUNDARAMMUTUALFUND_MF|SUNDARAM MUTUAL FUND|SUN212P-DP|SUNDARAM MEDIUM TERM BOND FUND REGULAR ANNUAL DIV PAYOUT|INF903J01FT6|DEBT|DP|750.00|999999999.00|1.00|750.00|999999999.00|1.00|999999.00|999999.00|999999.00|7|9999|Y|Y|QUARTERLY|1,7,14,20,25|0|90|1|1|
DSP_MF|DSP MUTUAL FUND|DS72-DP|DSP SHORT TERM FUND - REGULAR PLAN - WEEKLY DIVIDEND PAYOUT|INF123BSE019|DEBT|DP|500.00|999999.00|1.00|500.00|999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|DAILY||0|60|1|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|ICICI1816P-DP|ICICI PRUDENTIAL REGULAR GOLD SAVINGS FUND - DIVIDEND PAYOUT|INF109K01TM4|DEBT|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|WEEKLY||0|60|1|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|91-DP|ADITYA BIRLA SUN LIFE FRONTLINE EQUITY FUND -DIVIDEND PAYOUT|INF209K01BO6|EQUITY|DP|500.00|999999999.00|1.00|500.00|999999999.00|1.00|999999999.00|999999999.00|999999999.00|6|9999|Y|Y|MONTHLY|1,7,10,15,20,28|0|60|1|1|
SUNDARAMMUTUALFUND_MF|SUNDARAM MUTUAL FUND|SUN211-DR|SUNDARAM MEDIUM TERM BOND FUND REGULAR HALF YEARLY DIVIDEND REINVESTMENT|INF903J01FV2|DEBT|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|5|9999|Y|Y|WEEKLY||0|60|1|1|
DSP_MF|DSP MUTUAL FUND|DS722-DP|DSP SAVINGS FUND - DIRECT PLAN - MONTHLY DIVIDEND PAYOUT|INF740K01NT4|DEBT|DP|500.00|999999.00|1.00|500.00|999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|1|1|
KOTAKMAHINDRAMF|KOTAK MAHINDRA MUTUAL FUND|K06-GR|KOTAK BOND SCHEME PLAN A - GROWTH|INF174K01EM0|DEBT|DP|1000.00|99999999.00|1.00|1000.00|99999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|1|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|TECH|ICICI PRUDENTIAL TECHNOLOGY FUND - GROWTH|INF109K01506|EQUITY|DP|250.00|999999999.00|1.00|250.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|DAILY||0|60|1|1|
KOTAKMAHINDRAMF|KOTAK MAHINDRA MUTUAL FUND|K462-GR|KOTAK LIQUID - REGULAR PLAN - GROWTH|INF174K01NI9|LIQUID|DP|500.00|99999999.00|1.00|500.00|99999999.00|1.00|999999.00|999999.00|999999.00|12|9999|Y|Y|DAILY||0|60|1|1|
DSP_MF|DSP MUTUAL FUND|DS788-GR|DSP SMALL CAP FUND - DIRECT PLAN - GROWTH|INF740K01QD1|EQUITY|DP|500.00|999999.00|1.00|500.00|999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|1|1|
KOTAKMAHINDRAMF|KOTAK MAHINDRA MUTUAL FUND|K16-DR|KOTAK BOND SCHEME PLAN A - QUARTERLY DIVIDEND REINVESTMENT|INF174K01EN8|DEBT|DP|1000.00|99999999.00|1.00|1000.00|99999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|1|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|DYNMIC|ICICI PRUDENTIAL MULTI-ASSET FUND - GROWTH|INF109K01761|EQUITY|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28|0|60|1|1|
BARODAMUTUALFUND_MF|BARODA MUTUAL FUND|BPGFDP-DR|BARODA GILT FUND PLAN A - DIVIDEND REINVESTMENT|INF955L01443|DEBT|DP|1000.00|99999999999.00|1.00|1000.00|99999999999.00|1.00|9999999.00|9999999.00|1.00|6|9999|Y|Y|MONTHLY|1,10,15,25|0|60|1|1|
DSP_MF|DSP MUTUAL FUND|DS870-DP|DSP NIFTY NEXT 50 INDEX FUND - DIRECT - DIVIDEND PAYOUT|INF740KA1MH7|EQUITY|DP|500.00|999999.00|1.00|500.00|999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|DAILY||0|60|1|1|
KOTAKMAHINDRAMF|KOTAK MAHINDRA MUTUAL FUND|K17-DR|KOTAK BOND SCHEME PLAN A - ANNUAL DIVIDEND REINVESTMENT|INF174K01EP3|DEBT|DP|1000.00|99999999.00|1.00|1000.00|99999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|1|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|DFG|ICICI PRUDENTIAL VALUE DISCOVERY FUND - GROWTH|INF109K01AF8|EQUITY|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|WEEKLY||0|60|1|1|
BARODAMUTUALFUND_MF|BARODA MUTUAL FUND|BPMIGP-GR|BARODA CONSERVATIVE HYBRID FUND PLAN A GROWTH|INF955L01161|DEBT|DP|1500.00|99999999999.00|1.00|1500.00|99999999999.00|1.00|9999999.00|9999999.00|1.00|4|9999|Y|Y|QUARTERLY|1,10,15,25|0|90|1|1|
DSP_MF|DSP MUTUAL FUND|DS872-GR|DSP QUANT FUND - DIR - GROWTH|INF740KA1NQ6|EQUITY|DP|500.00|999999.00|1.00|500.00|999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|1|1|
KOTAKMAHINDRAMF|KOTAK MAHINDRA MUTUAL FUND|K145-DR|KOTAK SAVINGS FUND - MONTHLY DIVIDEND REINVESTMENT|INF174K01FH7|DEBT|DP|1000.00|99999999.00|1.00|1000.00|99999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|WEEKLY||0|60|1|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|ESG|ICICI PRUDENTIAL MIDCAP FUND - GROWTH|INF109K01AN2|EQUITY|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28|0|60|1|1|
BARODAMUTUALFUND_MF|BARODA MUTUAL FUND|BPTAIQ-DP|BARODA TREASURY ADVANTAGE FUND PLAN A - QUARTERLY DIVIDEND PAYOUT|INF955L01BM6|DEBT|DP|1500.00|99999999999.00|1.00|1500.00|99999999999.00|1.00|9999999.00|9999999.00|1.00|4|9999|Y|Y|QUARTERLY|1,10,15,25|0|90|1|1|
DSP_MF|DSP MUTUAL FUND|DS812-GR|DSP DYNAMIC ASSET ALLOCATION FUND - DIR - GROWTH|INF740K01K81|EQUITY|DP|500.00|999999.00|1.00|500.00|999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|1|1|
KOTAKMAHINDRAMF|KOTAK MAHINDRA MUTUAL FUND|K112-DR|KOTAK GILT UNIT SCHEME 98 INVESTMENT PLAN - PROVIDEND FUND & TRUST - QUARTERLY DIVIDEND REINVESTMENT|INF174K01FM7|DEBT|DP|1000.00|99999999.00|1.00|1000.00|99999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|1|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|EDWRD-DP|ICICI PRUDENTIAL BALANCED ADVANTAGE FUND - DIVIDEND REINVESTMENT|INF109K01BG4|EQUITY|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|WEEKLY||0|60|1|1|
BARODAMUTUALFUND_MF|BARODA MUTUAL FUND|BPBFGP-GR|BARODA HYBRID EQUITY FUND PLAN A GROWTH|INF955L01708|EQUITY|DP|1000.00|99999999999.00|1.00|1000.00|99999999999.00|1.00|9999999.00|9999999.00|1.00|6|9999|Y|Y|MONTHLY|1,10,15,25|0|60|1|1|
DSP_MF|DSP MUTUAL FUND|DS812-GR|DSP DYNAMIC ASSET ALLOCATION FUND - DIR - GROWTH|INF740K01K81|EQUITY|DP|500.00|999999.00|1.00|500.00|999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|WEEKLY||0|60|1|1|
KOTAKMAHINDRAMF|KOTAK MAHINDRA MUTUAL FUND|K112DP-DP|KOTAK GILT UNIT SCHEME 98 INVESTMENT PLAN - PROVIDEND FUND & TRUST - QUARTERLY DIVIDEND PAYOUT|INF174K01FM7|DEBT|DP|500.00|99999999.00|1.00|500.00|99999999.00|1.00|999999.00|999999.00|999999.00|12|9999|Y|Y|DAILY||0|60|1|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|FOCUS-DP|ICICI PRUDENTIAL BLUECHIP FUND - DIVIDEND PAYOUT|INF109K01BM2|EQUITY|DP|250.00|999999999.00|1.00|250.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|DAILY||0|60|1|1|
BARODAMUTUALFUND_MF|BARODA MUTUAL FUND|BPGRDP-DP|BARODA MULTI CAP FUND PLAN A DIVIDEND PAYOUT|INF955L01658|EQUITY|DP|1500.00|99999999999.00|1.00|1500.00|99999999999.00|1.00|9999999.00|9999999.00|1.00|4|9999|Y|Y|QUARTERLY|1,10,15,25|0|90|1|1|
DSP_MF|DSP MUTUAL FUND|DS813-DP|DSP DYNAMIC ASSET ALLOCATION FUND - DIR - MONTHLY DIVIDEND PAYOUT|INF740K01K99|EQUITY|DP|500.00|999999.00|1.00|500.00|999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|1|1|
KOTAKMAHINDRAMF|KOTAK MAHINDRA MUTUAL FUND|K143-GR|KOTAK GLOBAL EMERGING MARKET FUND GROWTH|INF174K01DV3|EQUITY|DP|1000.00|99999999.00|1.00|1000.00|99999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|WEEKLY||0|60|1|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|TARGET|ICICI PRUDENTIAL FOCUSED EQUITY FUND - GROWTH|INF109K01BZ4|EQUITY|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28|0|60|1|1|
BARODAMUTUALFUND_MF|BARODA MUTUAL FUND|BPSTDP-DP|BARODA SHORT TERM BOND FUND PLAN A MONTHLY DIVIDEND PAYOUT|INF955L01138|DEBT|DP|1000.00|99999999999.00|1.00|1000.00|99999999999.00|1.00|9999999.00|9999999.00|1.00|6|9999|Y|Y|MONTHLY|1,10,15,25|0|60|1|1|
UTIMUTUALFUND_MF|UTI MUTUAL FUND|UTMMD4-DR|UTI MONEY MARKET FUND-DIRECT MONTHLY DIVIDEND PLAN-DIVIDEND REINVESTMENT|INF789FA1M53|DEBT|DP|3000.00|999999.00|1.00|3000.00|999999.00|1.00|999999.00|999999.00|999999.00|2|9999|Y|Y|QUARTERLY|1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|1|1|
KOTAKMAHINDRAMF|KOTAK MAHINDRA MUTUAL FUND|K133-DR|KOTAK EMERGING EQUITY SCHEME - DIVIDEND REINVESTMENT|INF174K01DT7|EQUITY|DP|1000.00|99999999.00|1.00|1000.00|99999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|1|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|B261D-DP|ADITYA BIRLA SUN LIFE DIVIDEND YIELD FUND - DIVIDEND PAYOUT|INF209K01397|EQUITY|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|0.10|999999999.00|1.00|4|9999|Y|Y|QUARTERLY|1,7,10,15,20,28|0|90|1|1|
BARODAMUTUALFUND_MF|BARODA MUTUAL FUND|BPLFIG-GR|BARODA LIQUID FUND PLAN A - GROWTH|INF955L01484|LIQUID|DP|1000.00|99999999999.00|1.00|1000.00|99999999999.00|1.00|9999999.00|9999999.00|1.00|6|9999|Y|Y|MONTHLY|1,10,15,25|0|60|1|1|
AXISMUTUALFUND_MF|AXIS MUTUAL FUND|AXDEGP-GR|AXIS DYNAMIC EQUITY FUND REGULAR PLAN GROWTH|INF846K01A52|EQUITY|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|1.00|6|9999|Y|Y|WEEKLY||0|60|1|1|
KOTAKMAHINDRAMF|KOTAK MAHINDRA MUTUAL FUND|K192-DR|KOTAK CREDIT RISK FUND - MONTHLY DIVIDEND REINVESTMENT|INF174K01EB3|DEBT|DP|1000.00|99999999.00|1.00|1000.00|99999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|1|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|B291D-DP|ADITYA BIRLA SUN LIFE GENNEXT FUND-DIVIDEND-DIVIDEND PAYOUT|INF209K01439|EQUITY|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|0.10|999999999.00|1.00|4|9999|Y|Y|QUARTERLY|1,7,10,15,20,28|0|90|1|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|ICICI2059P-DP|ICICI PRUDENTIAL BALANCED ADVANTAGE FUND - MONTHLY DIVIDEND PAYOUT|INF109K018W3|EQUITY|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|4|9999|N|Y|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28|0|90|1|1|
BNPPARIBAS_MF|BNP PARIBAS MUTUAL FUND|BN630DG-GR|BNP PARIBAS FOCUSED 25 EQUITY FUND DIRECT GROWTH|INF251K01PN0|EQUITY|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|99999999.00|99999999.00|99999999.00|20|9999|Y|N|DAILY||0|60|1|1|
AXISMUTUALFUND_MF|AXIS MUTUAL FUND|AXFXS137-DR-H|AXIS GILT FUND - HALF YEARLY DIVIDEND OPTION REINVESTMENT|INF846K01BB2|DEBT|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|1.00|6|9999|Y|Y|MONTHLY|1,7,10,15,25|0|60|1|1|
HDFCMUTUALFUND_MF|HDFC MUTUAL FUND|AFRG|HDFC ARBITRAGE FUND - RETAIL PLAN - GROWTH OPTION|INF179K01319|EQUITY|DP|1000.00|999999999.00|100.00|1000.00|999999999.00|100.00|9999999.00|9999999.00|1.00|6|9999|N|Y|MONTHLY|1,5,10,15,20,25|0|60|1|1|
SUNDARAMMUTUALFUND_MF|SUNDARAM MUTUAL FUND|SUN160P-DP|SUNDARAM CORPORATE BOND FUND REGULAR HALF YEARLY DIV PAYOUT|INF903J01HZ9|DEBT|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|20|9999|Y|Y|DAILY||0|60|1|1|
BNPPARIBAS_MF|BNP PARIBAS MUTUAL FUND|BN630DD-DP|BNP PARIBAS FOCUSED 25 EQUITY FUND DIRECT DIVIDEND PAYOUT|INF251K01PO8|EQUITY|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|99999999.00|99999999.00|99999999.00|20|9999|Y|N|DAILY||0|60|1|1|
SUNDARAMMUTUALFUND_MF|SUNDARAM MUTUAL FUND|SUN212-DR|SUNDARAM MEDIUM TERM BOND FUND REGULAR ANNUAL DIVIDEND REINVESTMENT|INF903J01FW0|DEBT|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|20|9999|Y|Y|DAILY||0|60|1|1|
HDFCMUTUALFUND_MF|HDFC MUTUAL FUND|CORG|HDFC FOCUSED 30 FUND - REGULAR PLAN - GROWTH|INF179K01574|EQUITY|DP|3000.00|999999999.00|100.00|3000.00|999999999.00|100.00|9999999.00|9999999.00|1.00|2|9999|Y|Y|QUARTERLY|1,5,10,15,20,25|0|90|1|1|
SUNDARAMMUTUALFUND_MF|SUNDARAM MUTUAL FUND|SUN156-DR|SUNDARAM BANKING AND PSU DEBT FUND- REGULAR - MONTHLY DIV REINVESTMENT|INF903J01IR4|DEBT|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|5|9999|Y|Y|MONTHLY|1,7,14,20,25|0|60|1|1|
DSP_MF|DSP MUTUAL FUND|DS574-DP|DSP EQUAL NIFTY 50 FUND - REG - DIVIDEND PAYOUT|INF740KA1CP1|EQUITY|DP|500.00|999999.00|1.00|500.00|999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|DAILY||0|60|1|1|
SUNDARAMMUTUALFUND_MF|SUNDARAM MUTUAL FUND|SUN21-DR|SUNDARAM MEDIUM TERM BOND FUND REGULAR QUARTERLY DIVIDEND REINVESTMENT|INF903J01FU4|DEBT|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|5|9999|Y|Y|WEEKLY||0|60|1|1|
