AMC CODE|AMC NAME|BSE SCHEME CODE|SCHEME NAME|SCHEME ISIN|SCHEME TYPE|ASWP TRANSACTION MODE|ASWP MINIMUM INSTALLMENT AMOUNT|ASWP MAXIMUM INSTALLMENT AMOUNT|ASWP MULTIPLIER AMOUNT|ASWP MINIMUM INSTALLMENT UNITS|ASWP MAXIMUM INSTALLMENT UNITS|ASWP MULTIPLIER UNITS|ASWP MINIMUM INSTALLMENT NUMBERS|ASWP MAXIMUM INSTALLMENT NUMBERS|ASWP FREQUENCY|ASWP DATES|ASWP MINIMUM GAP|ASWP MAXIMUM GAP|ASWP INSTALLMENT GAP|ASWP STATUS|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|ICICI1573-DR-W|ICICI PRUDENTIAL MONEY MARKET FUND - WEEKLY DIVIDEND REINVESTMENT|INF109K01TZ6|DEBT|DP|1.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|2|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
KOTAKMAHINDRAMF|KOTAK MAHINDRA MUTUAL FUND|KO50-DR|KOTAK MEDIUM TERM FUND - REGULAR PLAN - ANNUAL DIVIDEND REINVESTMENT|INF174K01VP7|DEBT|DP|1000.0000|999999999.0000|1.0000|0.0010|999999.0000|1.0000|6|9999|DAILY||0|60|0|1|
KOTAKMAHINDRAMF|KOTAK MAHINDRA MUTUAL FUND|K462-GR|KOTAK LIQUID - REGULAR PLAN - GROWTH|INF174K01NI9|LIQUID|DP|1000.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|WEEKLYDATES|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
NipponIndiaMutualFund_MF|Nippon India MUTUAL FUND|SDAD-DR|RELIANCE CREDIT RISK FUND - DIRECT QUARTERLY DIVIDEND PLAN REINVESTMENT|INF204K01A90|DEBT|DP|500.0000|999999999.0000|1.0000|1.0000|999999.0000|1.0000|1|9999|QUARTERLY|1,8,15,22|0|90|0|1|
SUNDARAMMUTUALFUND_MF|SUNDARAM MUTUAL FUND|SUN212P-DP|SUNDARAM MEDIUM TERM BOND FUND REGULAR ANNUAL DIV PAYOUT|INF903J01FT6|DEBT|DP|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|MONTHLY|1,11,21|0|60|0|1|
KOTAKMAHINDRAMF|KOTAK MAHINDRA MUTUAL FUND|KO37-DR|KOTAK EQUITY SAVINGS FUND - REGULAR PLAN - QUARTERLY DIVIDEND REINVESTMENT|INF174K01D10|EQUITY|DP|100.0000|99999999.0000|100.0000|10.0000|99999999.0000|5.0000|5|99|DAILY|5,6,7,8,9,10,11,12,13,14,15,16,17,18,19|0|90|1|1|
AXISMUTUALFUND_MF|AXIS MUTUAL FUND|ISDH-DP|AXIS REGULAR SAVER FUND - DIRECT PLAN - HALF YEARLY PAYOUT|INF846K01EB6|DEBT|DP|1000.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|6|9999|MONTHLY|1,5,10,15,25|0|60|0|1|
NipponIndiaMutualFund_MF|Nippon India MUTUAL FUND|SHAG-GR|RELIANCE EQUITY HYBRID FUND DIRECT PLAN GROWTH OPTION|INF204K01B08|EQUITY|DP|500.0000|999999999.0000|1.0000|1.0000|999999.0000|1.0000|1|9999|MONTHLY|1,8,15,22|0|60|0|1|
KOTAKMAHINDRAMF|KOTAK MAHINDRA MUTUAL FUND|K252-GR|KOTAK MONEY MARKET SCHEME - GROWTH|INF174K01NA6|DEBT|DP|1000.0000|999999999.0000|1.0000|0.0010|999999.0000|1.0000|6|9999|QUARTERLY|1,7,14,21,25|0|90|0|1|
MIRAEASSET|MIRAE ASSET MANAGEMENT|MAFLPD2-DR|MIRAE ASSET SAVINGS FUND - DIRECT PLAN - DAILY DIVIDEND REINVESTMENT|INF769K01BR2|DEBT|P|1000.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|5|9999|QUARTERLY|1,10,15,21,28|0|90|0|1|
AXISMUTUALFUND_MF|AXIS MUTUAL FUND|TADG-GR|AXIS TREASURY ADVANTAGE FUND - DIRECT GROWTH|INF846K01EN1|DEBT|DP|1000.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|4|9999|QUARTERLY|1,5,10,15,25|0|90|0|1|
NipponIndiaMutualFund_MF|Nippon India MUTUAL FUND|STAD-DP|RELIANCE SHORT TERM FUND DIRECT PLAN DIVIDEND PLAN DIVIDEND PAYOUT|INF204K01B40|DEBT|DP|500.0000|999999999.0000|1.0000|1.0000|999999.0000|1.0000|1|9999|QUARTERLY|1,8,15,22|0|90|0|1|
KOTAKMAHINDRAMF|KOTAK MAHINDRA MUTUAL FUND|K462-GR|KOTAK LIQUID - REGULAR PLAN - GROWTH|INF174K01NI9|LIQUID|DP|1000.0000|999999999.0000|1.0000|0.0010|999999.0000|1.0000|6|9999|QUARTERLY|1,7,14,21,25|0|90|0|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|8099-DR|ICICI PRUDENTIAL MONEY MARKET FUND - DIRECT PLAN - DAILY DIVIDEND REINVESTMENT|INF109K01R22|DEBT|DP|1.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|2|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
AXISMUTUALFUND_MF|AXIS MUTUAL FUND|TSDG-GR|AXIS LONG TERM EQUITY FUND - DIRECT GROWTH|INF846K01EW2|ELSS|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|4|9999|QUARTERLY|1,5,10,15,25|0|90|0|1|
NipponIndiaMutualFund_MF|Nippon India MUTUAL FUND|STAD-DR|RELIANCE SHORT TERM FUND DIRECT PLAN DIVIDEND PLAN DIVIDEND REINVESTMENT|INF204K01B57|DEBT|DP|500.0000|999999999.0000|1.0000|1.0000|999999.0000|1.0000|1|9999|QUARTERLY|1,8,15,22|0|90|0|1|
HSBCMUTUALFUND_MF|HSBC MUTUAL FUND|HSBCCAD-GR|HSBC CASH FUND GROWTH|INF336L01BL1|LIQUID|DP|1000.0000|999999999.0000|1.0000|50.0000|999999.0000|1.0000|6|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|8101-GR|ICICI PRUDENTIAL MONEY MARKET FUND - DIRECT PLAN - GROWTH|INF109K01R14|DEBT|DP|1.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|2|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
HDFCMUTUALFUND_MF|HDFC MUTUAL FUND|01T-DP|HDFC EQUITY FUND - DIRECT PLAN - DIVIDEND PAYOUT|INF179K01VL5|EQUITY|DP|100.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|6|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
EDELWEISSMUTUALFUND_MF|EDELWEISS MUTUAL FUND|ESDG-GR|EDELWEISS LONG TERM EQUITY FUND(TAX SAVINGS) - DIRECT GROWTH PLAN|INF754K01CA8|ELSS|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|6|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28|0|90|0|1|
SUNDARAMMUTUALFUND_MF|SUNDARAM MUTUAL FUND|SUN161-DR|SUNDARAM CORPORATE BOND FUND REGULAR ANNUAL DIVIDEND REINVESTMENT|INF903J01IE2|DEBT|DP|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|MONTHLY|1,11,21|0|60|0|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|8074-DR|ICICI PRUDENTIAL FOCUSED EQUITY FUND - DIRECT PLAN - DIVIDEND REINVESTMENT|INF109K017N4|EQUITY|DP|1.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|2|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
HDFCMUTUALFUND_MF|HDFC MUTUAL FUND|GLDT-DP|HDFC GILT FUND - DIRECT PLAN - DIVIDEND PAYOUT|INF179K01VR2|DEBT|DP|100.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|6|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
AXISMUTUALFUND_MF|AXIS MUTUAL FUND|CFDW-DR|AXIS LIQUID FUND - DIRECT PLAN - WEEKLY DIVIDEND REINVESTMENT|INF846K01DC6|LIQUID|DP|1000.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|4|9999|QUARTERLY|1,5,10,15,25|0|90|0|1|
SUNDARAMMUTUALFUND_MF|SUNDARAM MUTUAL FUND|SUN157-GR|SUNDARAM CORPORATE BOND FUND REGULAR GROWTH|INF903J01HW6|DEBT|DP|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|MONTHLY|1,11,21|0|60|0|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|8133-GR|ICICI PRUDENTIAL US BLUECHIP EQUITY FUND - DIRECT PLAN - GROWTH|INF109K01Z71|EQUITY|DP|1.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|2|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
HDFCMUTUALFUND_MF|HDFC MUTUAL FUND|INFGT-DP|HDFC INFRASTRUCTURE FUND - DIRECT PLAN - GROWTH OPTION|INF179K01WQ2|EQUITY|DP|500.0000|999999999.0000|100.0000|999999.0000|999999.0000|999999.0000|6|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
AXISMUTUALFUND_MF|AXIS MUTUAL FUND|CMDG-GR|AXIS GILT FUND - DIRECT PLAN - GROWTH OPTION|INF846K01DD4|DEBT|DP|1000.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|4|9999|QUARTERLY|1,5,10,15,25|0|90|0|1|
SUNDARAMMUTUALFUND_MF|SUNDARAM MUTUAL FUND|SUN157-GR|SUNDARAM CORPORATE BOND FUND REGULAR GROWTH|INF903J01HW6|DEBT|DP|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|QUARTERLY|1,11,21|0|90|0|1|
NipponIndiaMutualFund_MF|Nippon India MUTUAL FUND|RC361-DR|RELIANCE LOW DURATION FUND - WEEKLY DIVIDEND PLAN REINVESTMENT|INF204K01EY0|DEBT|DP|500.0000|999999999.0000|1.0000|1.0000|999999.0000|1.0000|1|9999|MONTHLY|1,8,15,22|0|60|0|1|
HDFCMUTUALFUND_MF|HDFC MUTUAL FUND|MYD5T-DP|HDFC MULTI-ASSET FUND - DIRECT PLAN - DIVIDEND PAYOUT|INF179K01XU2|DEBT|DP|100.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|6|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
AXISMUTUALFUND_MF|AXIS MUTUAL FUND|GOD1-DR|AXIS GOLD FUND - DIRECT PLAN - DIVIDEND REINVESTMENT|INF846K01DR4|DEBT|DP|1000.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|6|9999|MONTHLY|1,5,10,15,25|0|60|0|1|
AXISMUTUALFUND_MF|AXIS MUTUAL FUND|AXISCFDD-DR|AXIS LIQUID FUND - DAILY DIVIDEND REINVESTMENT|INF846K01420|LIQUID|DP|1000.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|4|9999|QUARTERLY|1,5,10,15,25|0|90|0|1|
MOTILALOSWAL_MF|MOTILAL OSWAL MUTUAL FUND|FMDP-DP|MOTILAL OSWAL MIDCAP 30 FUND - REGULAR DIVIDEND PAYOUT|INF247L01437|EQUITY|DP|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|12|9999|MONTHLY|1,7,14,21,28|0|60|0|1|
HDFCMUTUALFUND_MF|HDFC MUTUAL FUND|INSPT-GR|HDFC INDEX FUND - SENSEX PLAN - DIRECT PLAN - GROWTH OPTION|INF179K01WN9|EQUITY|DP|100.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|6|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
AXISMUTUALFUND_MF|AXIS MUTUAL FUND|MCD1-DR|AXIS MID CAP FUND - DIRECT PLAN - DIVIDEND REINVESTMENT|INF846K01EG5|EQUITY|DP|1000.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|6|9999|MONTHLY|1,5,10,15,25|0|60|0|1|
MOTILALOSWAL_MF|MOTILAL OSWAL MUTUAL FUND|MOUSGPG-GR|MOTILAL OSWAL ULTRA SHORT TERM FUND - REGULAR GROWTH|INF247L01213|DEBT|DP|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|12|9999|MONTHLY|1,7,14,21,28|0|60|0|1|
MOTILALOSWAL_MF|MOTILAL OSWAL MUTUAL FUND|FMGP-GR|MOTILAL OSWAL MIDCAP 30 FUND - REGULAR GROWTH|INF247L01411|EQUITY|DP|1500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|4|9999|QUARTERLY|1,7,14,21,28|0|90|0|1|
MOTILALOSWAL_MF|MOTILAL OSWAL MUTUAL FUND|USDD-DRD|MOTILAL OSWAL ULTRA SHORT TERM FUND - DIRECT-DAILY DIVIDEND REINVESTMENT OPTION|INF247L01346|DEBT|DP|1500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|4|9999|QUARTERLY|1,7,14,21,28|0|90|0|1|
AXISMUTUALFUND_MF|AXIS MUTUAL FUND|STDM-DR|AXIS SHORT TERM FUND - DIRECT PLAN - MONTHLY DIVIDEND REINVESTMENT|INF846K01EK7|DEBT|DP|1000.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|4|9999|QUARTERLY|1,5,10,15,25|0|90|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SB464D-DR|SBI BANKING AND FINANCIAL SERVICES FUND - REGULAR PLAN - IDCW REINVESTMENT|INF200KA1499|EQUITY|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
FRANKLINTEMPLETON|FRANKLIN TEMPLETON MUTUAL FUND|701-DR|FRANKLIN INDIA BANKING AND PSU DEBT FUND -DIVIDEND REINVESTMENT|INF090I01KQ0|DEBT|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
MOTILALOSWAL_MF|MOTILAL OSWAL MUTUAL FUND|USDM-DPD|MOTILAL OSWAL ULTRA SHORT TERM FUND - DIRECT-MONTHLY DIVIDEND PAYOUT OPTION|INF247L01395|DEBT|DP|1500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|4|9999|QUARTERLY|1,7,14,21,28|0|90|0|1|
AXISMUTUALFUND_MF|AXIS MUTUAL FUND|STDW-DP|AXIS SHORT TERM FUND - DIRECT WEEKLY DIVIDEND PAYOUT|INF846K01EL5|DEBT|DP|1000.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|4|9999|QUARTERLY|1,5,10,15,25|0|90|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SB464D-DR|SBI BANKING AND FINANCIAL SERVICES FUND - REGULAR PLAN - IDCW REINVESTMENT|INF200KA1499|EQUITY|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|WEEKLYDATES|1,8,15,22|0|60|0|1|
FRANKLINTEMPLETON|FRANKLIN TEMPLETON MUTUAL FUND|702-GR|FRANKLIN INDIA BANKING AND PSU DEBT FUND -GROWTH|INF090I01KO5|DEBT|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
MOTILALOSWAL_MF|MOTILAL OSWAL MUTUAL FUND|USDW-DRD|MOTILAL OSWAL ULTRA SHORT TERM FUND - DIRECT- WEEKLY DIVIDEND REINVESTMENT OPTION|INF247L01353|DEBT|DP|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|12|9999|WEEKLYDATES|1,7,14,21,28|0|60|0|1|
AXISMUTUALFUND_MF|AXIS MUTUAL FUND|TSDG-GR|AXIS LONG TERM EQUITY FUND - DIRECT GROWTH|INF846K01EW2|ELSS|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|6|9999|MONTHLY|1,5,10,15,25|0|60|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SB464G-GR|SBI BANKING AND FINANCIAL SERVICES FUND - REGULAR PLAN - GROWTH|INF200KA1473|EQUITY|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
KOTAKMAHINDRAMF|KOTAK MAHINDRA MUTUAL FUND|200-DR|KOTAK DYNAMIC BOND FUND - REGULAR PLAN - QUARTERLY DIVIDEND REINVESTMENT|INF174K01IZ3|DEBT|DP|1000.0000|999999999.0000|1.0000|0.0010|999999.0000|1.0000|6|9999|QUARTERLY|1,7,14,21,25|0|90|0|1|
HSBCMUTUALFUND_MF|HSBC MUTUAL FUND|HEOIG-GR|HSBC MULTI CAP EQUITY FUND - GROWTH DIRECT PLAN|INF336L01DH5|EQUITY|DP|500.0000|999999999.0000|1.0000|50.0000|999999.0000|1.0000|6|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|B221D-DP|ADITYA BIRLA SUN LIFE MNC FUND-DIVIDEND-DIVIDEND PAYOUT|INF209K01314|EQUITY|DP|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|4|9999|QUARTERLY|1,7,10,14,20,21,28|0|90|0|1|
AXISMUTUALFUND_MF|AXIS MUTUAL FUND|AXSTD1-DP|AXIS SHORT TERM FUND DIRECT REGULAR DIVIDEND PAYOUT|INF846K01RH5|DEBT|DP|1000.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|6|9999|MONTHLY|1,5,10,15,25|0|60|0|1|
AXISMUTUALFUND_MF|AXIS MUTUAL FUND|AXSTDG-GR|AXIS SHORT TERM FUND - DIRECT PLAN - GROWTH|INF846K01EI1|DEBT|DP|1000.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|6|9999|MONTHLY|1,5,10,15,25|0|60|0|1|
HSBCMUTUALFUND_MF|HSBC MUTUAL FUND|HMPSM-DR|HSBC REGULAR SAVINGS FUND -MONTHLY DIVIDEND REINVESTMENT DIRECT PLAN|INF336L01DY0|DEBT|DP|500.0000|999999999.0000|1.0000|50.0000|999999.0000|1.0000|6|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|B303FD-DP|ADITYA BIRLA SUN LIFE MEDIUM TERM PLAN - HALF YEARLY DIVIDEND PAYOUT|INF209K01595|DEBT|DP|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|MONTHLY|1,7,10,14,20,21,28|0|60|0|1|
AXISMUTUALFUND_MF|AXIS MUTUAL FUND|AXSTRD-DP|AXIS SHORT TERM FUND REGULAR DIVIDEND PAYOUT|INF846K01RJ1|DEBT|DP|1000.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|6|9999|MONTHLY|1,5,10,15,25|0|60|0|1|
AXISMUTUALFUND_MF|AXIS MUTUAL FUND|AXEFDG-GR|AXIS BLUECHIP FUND - DIRECT PLAN - GROWTH|INF846K01DP8|EQUITY|DP|1000.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|6|9999|MONTHLY|1,5,10,15,25|0|60|0|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|8004-GR|ICICI PRUDENTIAL MULTI-ASSET FUND - DIRECT PLAN - GROWTH|INF109K015K4|EQUITY|DP|1.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|2|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|B303MD-DP|ADITYA BIRLA SUN LIFE MEDIUM TERM PLAN - DIVIDEND PAYOUT|INF209K01611|DEBT|DP|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|MONTHLY|1,7,10,14,20,21,28|0|60|0|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|BS48N-DR|ADITYA BIRLA SUN LIFE LOW DURATION FUND - DAILY DIVIDEND REINVESTMENT-REGULAR PLAN|INF209KA1LP6|DEBT|P|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|DAILY||0|60|0|1|
EDELWEISSMUTUALFUND_MF|EDELWEISS MUTUAL FUND|EDATDP-DP|EDELWEISS ARBITRAGE FUND DIVIDEND PAYOUT OPTION|INF754K01EG1|EQUITY|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|12|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28|0|60|0|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|8180-GR|ICICI PRUDENTIAL BALANCED ADVANTAGE FUND - DIRECT PLAN - GROWTH|INF109K012B0|EQUITY|DP|1.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|2|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|B303MD-DP|ADITYA BIRLA SUN LIFE MEDIUM TERM PLAN - DIVIDEND PAYOUT|INF209K01611|DEBT|DP|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|WEEKLY|MON,TUE,WED,THU,FRI|0|60|0|1|
AXISMUTUALFUND_MF|AXIS MUTUAL FUND|AXESDP-DR|AXIS EQUITY SAVER FUND REGULAR PLAN MONTHLY DIVIDEND REINVESTMENT|INF846K01VQ8|EQUITY|DP|1000.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|4|9999|QUARTERLY|1,5,10,15,25|0|90|0|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|BS153GZ-GR|ADITYA BIRLA SUN LIFE LIQUID FUND DIRECT PLAN - GROWTH|INF209K01VA3|LIQUID|DP|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|DAILY||0|60|0|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|8259-DR|ICICI PRUDENTIAL BALANCED ADVANTAGE FUND - DIRECT PLAN - MONTHLY DIVIDEND REINVESTMENT|INF109K015W9|EQUITY|DP|1.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|2|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|8090-DR|ICICI PRUDENTIAL FLOATING INTEREST FUND - DIRECT PLAN - WEEKLY DIVIDEND REINVESTMENT|INF109K01P81|DEBT|DP|1.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|2|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
AXISMUTUALFUND_MF|AXIS MUTUAL FUND|AXESDG-GR|AXIS EQUITY SAVER FUND DIRECT GROWTH|INF846K01VJ3|EQUITY|DP|1000.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|6|9999|MONTHLY|1,5,10,15,25|0|60|0|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|BS151GZ-GR|ADITYA BIRLA SUN LIFE MONEY MANAGER FUND - GROWTH-DIRECT PLAN|INF209K01UU3|DEBT|DP|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|DAILY||0|60|0|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|8270-DR|ICICI PRUDENTIAL SAVINGS FUND - DIRECT PLAN - FORTNIGHTLY DIVIDEND REINVESTMENT|INF109K015Y5|DEBT|DP|1.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|2|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|8016-DR|ICICI PRUDENTIAL GILT FUND - DIRECT PLAN - DIVIDEND REINVESTMENT|INF109K017C7|GILT|DP|1.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|2|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
AXISMUTUALFUND_MF|AXIS MUTUAL FUND|AXESDM-DR|AXIS EQUITY SAVER FUND DIRECT MONTHLY DIVIDEND REINVESTMENT|INF846K01VL9|EQUITY|DP|1000.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|4|9999|QUARTERLY|1,5,10,15,25|0|90|0|1|
